YEAR,GENRE,RATING,VOTES,RunTime,Gross,MOVIES,ONE-LINE,STARS
1993.0,"['Drama', 'History', 'Western']",6.5,10096.0,115.0,18.64,Geronimo: An American Legend,"
The story of the Apache chief and his armed resistance to the U.S. Government's subjugation of his people.","
    Director:
Walter Hill
| 
    Stars:
Jason Patric, 
Gene Hackman, 
Robert Duvall, 
Wes Studi
"
2013.0,"['Drama', 'Romance']",6.6,30649.0,120.0,2.01,The Immigrant,"
1921. An innocent immigrant woman is tricked into a life of burlesque and vaudeville until a dazzling magician tries to save her and reunite her with her sister who is being held in the confines of Ellis Island.","
    Director:
James Gray
| 
    Stars:
Marion Cotillard, 
Joaquin Phoenix, 
Jeremy Renner, 
Dagmara Dominczyk
"
2014.0,"['Drama', 'Music', 'Romance']",6.0,33247.0,112.0,14.9,Step Up All In,"
All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers.","
    Director:
Trish Sie
| 
    Stars:
Ryan Guzman, 
Briana Evigan, 
Adam Sevani, 
Misha Gabriel Hamilton
"
2017.0,"['Comedy', 'Crime', 'Mystery']",6.1,5088.0,83.0,0.0,Take Me,"
Ray is a fledgling entrepreneur who specializes in high-end simulated abductions. He jumps at the chance when a mysterious client contracts him for a weekend kidnapping with a handsome ...                See full summary »
","
    Director:
Pat Healy
| 
    Stars:
Pat Healy, 
Taylor Schilling, 
Alycia Delmore, 
Jim O'Heir
"
2004.0,"['Drama', 'Mystery', 'Romance']",7.6,71916.0,133.0,6.17,Un long dimanche de fiançailles,"
Tells the story of a young woman's relentless search for her fiancé, who has disappeared from the trenches of the Somme during World War One.","
    Director:
Jean-Pierre Jeunet
| 
    Stars:
Audrey Tautou, 
Gaspard Ulliel, 
Jodie Foster, 
Dominique Pinon
"
2011.0,"['Animation', 'Drama', 'Family']",7.4,38625.0,91.0,1.0,Kokuriko-zaka kara,"
A group of Yokohama teens look to save their school's clubhouse from the wrecking ball in preparations for the 1964 Tokyo Olympics.","
    Director:
Gorô Miyazaki
| 
    Stars:
Sarah Bolger, 
Chris Noth, 
Anton Yelchin, 
Christina Hendricks
"
2011.0,"['Adventure', 'Drama', 'Mystery']",6.9,99165.0,129.0,31.85,Extremely Loud & Incredibly Close,"
A nine-year-old amateur inventor, Francophile, and pacifist searches New York City for the lock that matches a mysterious key left behind by his father, who died in the World Trade Center on September 11, 2001.","
    Director:
Stephen Daldry
| 
    Stars:
Thomas Horn, 
Tom Hanks, 
Sandra Bullock, 
Max von Sydow
"
2011.0,"['Fantasy', 'Horror', 'Mystery']",5.5,109473.0,100.0,37.66,Red Riding Hood,"
Set in a medieval village that is haunted by a werewolf, a young girl falls for an orphaned woodcutter, much to her family's displeasure.","
    Director:
Catherine Hardwicke
| 
    Stars:
Amanda Seyfried, 
Lukas Haas, 
Gary Oldman, 
Billy Burke
"
2005.0,"['Biography', 'Crime', 'Drama']",5.4,45092.0,117.0,30.98,Get Rich or Die Tryin',"
A tale of an inner city drug dealer who turns away from crime to pursue his passion, rap music.","
    Director:
Jim Sheridan
| 
    Stars:
50 Cent, 
Joy Bryant, 
Adewale Akinnuoye-Agbaje, 
Omar Benson Miller
"
2012.0,"['Action', 'Adventure', 'Comedy']",6.1,35252.0,100.0,13.75,Hit and Run,"
Former getaway driver Charles Bronson jeopardizes his Witness Protection Plan identity in order to help his girlfriend get to Los Angeles. The feds and Charles' former gang chase them on the road.","
    Directors:
David Palmer, 
Dax Shepard
| 
    Stars:
Dax Shepard, 
Kristen Bell, 
Bradley Cooper, 
Kristin Chenoweth
"
2018.0,"['Comedy', 'Drama', 'Romance']",5.3,3531.0,93.0,0.01,Duck Butter,"
Two women, who are dissatisfied with the dishonesty they see in dating and relationships, decide to make a pact to spend 24 hours together hoping to find a new way to create intimacy.","
    Director:
Miguel Arteta
| 
    Stars:
Alia Shawkat, 
Drew Langer, 
Marc Maron, 
Mark Duplass
"
2019.0,"['Action', 'Adventure', 'Sci-Fi']",6.0,28264.0,125.0,5.88,Liu lang di qiu,"
As the sun is dying out, people all around the world build giant planet thrusters to move Earth out of its orbit and sail Earth to a new star system. Yet the 2500-year journey comes with unexpected dangers, and in order to save humanity, a group of young people in this age of a wandering Earth fight hard for the survival of humankind.","
    Director:
Frant Gwo
| 
    Stars:
Jing Wu, 
Chuxiao Qu, 
Guangjie Li, 
Man-Tat Ng
"
2013.0,"['Biography', 'Comedy', 'Drama']",7.6,96244.0,98.0,37.71,Philomena,"
A world-weary political journalist picks up the story of a woman's search for her son, who was taken away from her decades ago after she became pregnant and was forced to live in a convent.","
    Director:
Stephen Frears
| 
    Stars:
Judi Dench, 
Steve Coogan, 
Sophie Kennedy Clark, 
Mare Winningham
"
2009.0,"['Animation', 'Adventure', 'Comedy']",4.5,45491.0,88.0,219.61,Alvin and the Chipmunks: The Squeakquel,"
The world-famous singing preteen chipmunk trio return to contend with the pressures of school, celebrity, and a rival female music group known as The Chipettes.","
    Director:
Betty Thomas
| 
    Stars:
Jason Lee, 
Zachary Levi, 
David Cross, 
Justin Long
"
2007.0,"['Action', 'Adventure', 'Fantasy']",3.8,46327.0,127.0,4.54,In the Name of the King: A Dungeon Siege Tale,"
A man named Farmer sets out to rescue his kidnapped wife and avenge the death of his son, two acts committed by the Krugs, a race of animal-warriors who are controlled by the evil Gallian.","
    Director:
Uwe Boll
| 
    Stars:
Jason Statham, 
Ron Perlman, 
Ray Liotta, 
Leelee Sobieski
"
2018.0,"['Adventure', 'Drama', 'Fantasy']",4.3,8546.0,85.0,7.15,The Little Mermaid,"
A young reporter and his niece discover a beautiful and enchanting creature they believe to be the real little mermaid.","
    Directors:
Blake Harris, 
Chris Bouchard
| 
    Stars:
William Moseley, 
Poppy Drayton, 
Loreto Peralta, 
Armando Gutierrez
"
2019.0,"['Action', 'Crime', 'Drama']",5.8,10048.0,104.0,15.01,Miss Bala,"
Gloria finds a power she never knew she had when she is drawn into a dangerous world of cross-border crime. Surviving will require all of her cunning, inventiveness, and strength. Based on the Spanish-language film.","
    Director:
Catherine Hardwicke
| 
    Stars:
Gina Rodriguez, 
Thomas Dekker, 
Vivian Chan, 
Barbarella Pardo
"
2012.0,"['Comedy', 'Fantasy', 'Horror']",6.4,37007.0,99.0,0.14,John Dies at the End,"
A new street drug that sends its users across time and dimensions has one drawback: some people return no longer human. Can two college drop-outs save humanity from this silent, otherworldly invasion?","
    Director:
Don Coscarelli
| 
    Stars:
Chase Williamson, 
Rob Mayes, 
Paul Giamatti, 
Clancy Brown
"
2013.0,"['Animation', 'Adventure', 'Drama']",8.0,41510.0,137.0,1.51,Kaguya-hime no monogatari,"
Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthralls all who encounter her, but ultimately she must confront her fate, the punishment for her crime.","
    Director:
Isao Takahata
| 
    Stars:
Chloë Grace Moretz, 
James Caan, 
Mary Steenburgen, 
James Marsden
"
1941.0,"['Animation', 'Adventure', 'Drama']",7.2,124409.0,64.0,1.6,Dumbo,"
Ridiculed because of his enormous ears, a young circus elephant is assisted by a mouse to achieve his full potential.","
    Directors:
Samuel Armstrong, 
Norman Ferguson, 
Wilfred Jackson, 
Jack Kinney, 
Bill Roberts, 
Ben Sharpsteen, 
John Elliotte
| 
    Stars:
Sterling Holloway, 
Edward Brophy, 
Herman Bing, 
Mel Blanc
"
2015.0,"['Animation', 'Adventure', 'Drama']",7.7,58668.0,108.0,1.34,Le Petit Prince,"
A little girl lives in a very grown-up world with her mother, who tries to prepare her for it. Her neighbor, the Aviator, introduces the girl to an extraordinary world where anything is possible, the world of the Little Prince.","
    Director:
Mark Osborne
| 
    Stars:
Jeff Bridges, 
Mackenzie Foy, 
Rachel McAdams, 
Marion Cotillard
"
2015.0,"['Comedy', 'Crime', 'Drama']",7.1,28651.0,88.0,0.7,Tangerine,"
A hooker tears through Tinseltown on Christmas Eve searching for the pimp who broke her heart.","
    Director:
Sean Baker
| 
    Stars:
Kitana Kiki Rodriguez, 
Mya Taylor, 
Karren Karagulian, 
Mickey O'Hagan
"
2003.0,"['Action', 'Crime', 'Drama']",6.1,46040.0,109.0,26.18,A Man Apart,"
A man known as Diablo emerges to head a drug cartel after the previous leader is imprisoned.","
    Director:
F. Gary Gray
| 
    Stars:
Vin Diesel, 
Timothy Olyphant, 
Larenz Tate, 
Geno Silva
"
2013.0,"['Drama', 'Romance']",5.8,11411.0,118.0,1.16,Romeo & Juliet,"
Romeo and Juliet secretly wed despite the sworn contempt their families hold for each other. It is not long, however, before a chain of fateful events changes the lives of both families forever.","
    Director:
Carlo Carlei
| 
    Stars:
Hailee Steinfeld, 
Douglas Booth, 
Damian Lewis, 
Laura Morante
"
2007.0,"['Action', 'Biography', 'Drama']",7.2,45408.0,126.0,5.7,Mongol,"
The story recounts the early life of Genghis Khan who was a slave before going on to conquer half the world in 1206.","
    Director:
Sergei Bodrov
| 
    Stars:
Tadanobu Asano, 
Amadu Mamadakov, 
Khulan Chuluun, 
Honglei Sun
"
2015.0,"['Action', 'Crime', 'Thriller']",5.8,39993.0,115.0,10.64,The Gunman,"
A sniper on a mercenary assassination team, kills the minister of mines of the Congo. Terrier's successful kill shot forces him into hiding. Returning to the Congo years later, he becomes the target of a hit squad himself.","
    Director:
Pierre Morel
| 
    Stars:
Sean Penn, 
Idris Elba, 
Jasmine Trinca, 
Javier Bardem
"
2015.0,"['Action', 'Biography', 'Drama']",7.1,51648.0,105.0,2.68,Yip Man 3,"
When a band of brutal gangsters led by a crooked property developer make a play to take over a local school, Master Ip is forced to take a stand.","
    Director:
Wilson Yip
| 
    Stars:
Donnie Yen, 
Lynn Xiong, 
Jin Zhang, 
Mike Tyson
"
2017.0,"['Action', 'Drama', 'Fantasy']",6.8,16248.0,140.0,0.15,Mugen no jûnin,"
Cursed with a life of immortality, a samurai is tasked by a young girl to help avenge the death of her father. Based on the manga series by Hiroaki Samura.","
    Director:
Takashi Miike
| 
    Stars:
Takuya Kimura, 
Hana Sugisaki, 
Sôta Fukushi, 
Hayato Ichihara
"
1991.0,"['Animation', 'Drama', 'Romance']",7.6,28969.0,118.0,0.45,Kal Hee,"
A twenty-seven-year-old office worker travels to the countryside while reminiscing about her childhood in Tokyo.","
    Director:
Isao Takahata
| 
    Stars:
Miki Imai, 
Toshirô Yanagiba, 
Yoko Honna, 
Mayumi Izuka
"
2012.0,"['Mystery', 'Thriller']",8.1,59675.0,122.0,1.04,Kahaani,"
A pregnant woman's search for her missing husband takes her from London to Kolkata, but everyone she questions denies having ever met him.","
    Director:
Sujoy Ghosh
| 
    Stars:
Vidya Balan, 
Parambrata Chattopadhyay, 
Indraneil Sengupta, 
Nawazuddin Siddiqui
"
2012.0,"['Drama', 'Thriller']",6.6,51051.0,107.0,7.92,Arbitrage,"
A troubled hedge fund magnate desperate to complete the sale of his trading empire makes an error that forces him to turn to an unlikely person for help.","
    Director:
Nicholas Jarecki
| 
    Stars:
Richard Gere, 
Susan Sarandon, 
Brit Marling, 
Tim Roth
"
2012.0,"['Action', 'Crime', 'Thriller']",6.5,111533.0,91.0,20.28,Premium Rush,"
In Manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city.","
    Director:
David Koepp
| 
    Stars:
Joseph Gordon-Levitt, 
Michael Shannon, 
Dania Ramirez, 
Sean Kennedy
"
2006.0,"['Animation', 'Adventure', 'Fantasy']",6.4,37082.0,115.0,0.05,Gedo senki,"
In a mythical land, a man and a young boy investigate a series of unusual occurrences.","
    Director:
Gorô Miyazaki
| 
    Stars:
Timothy Dalton, 
Willem Dafoe, 
Mariska Hargitay, 
Jun'ichi Okada
"
2006.0,"['Drama', 'Romance']",7.5,90212.0,125.0,8.06,The Painted Veil,"
A British medical doctor fights a cholera epidemic in a small Chinese village, while being trapped at home in a loveless marriage to an unfaithful wife.","
    Director:
John Curran
| 
    Stars:
Naomi Watts, 
Edward Norton, 
Liev Schreiber, 
Catherine An
"
2018.0,"['Action', 'Crime', 'Drama']",6.5,20085.0,110.0,5.02,Beirut,"
Caught in the crossfires of civil war, CIA operatives must send a former U.S. diplomat to negotiate for the life of a friend he left behind.","
    Director:
Brad Anderson
| 
    Stars:
Jon Hamm, 
Jay Potter, 
Khalid Benchagra, 
Ania Josse
"
2018.0,"['Drama', 'Mystery']",5.8,3470.0,97.0,1.25,An Interview with God,"
An up-and-coming journalist finds his world and faith increasingly challenged when he's granted the interview of a lifetime - with someone who claims to be God.","
    Director:
Perry Lang
| 
    Stars:
David Strathairn, 
Brenton Thwaites, 
Yael Grobglas, 
Charlbi Dean
"
2015.0,"['Drama', 'Thriller']",5.8,19853.0,101.0,0.01,Into the Forest,"
After a massive power outage, two sisters learn to survive on their own in their isolated woodland home.","
    Director:
Patricia Rozema
| 
    Stars:
Elliot Page, 
Evan Rachel Wood, 
Max Minghella, 
Callum Keith Rennie
"
2017.0,"['Animation', 'Adventure', 'Comedy']",6.0,19549.0,90.0,45.02,Smurfs: The Lost Village,"
Annie the adventure She protected from citizens from a monsters from Ancient Greece.","
    Director:
Kelly Asbury
| 
    Stars:
Demi Lovato, 
Rainn Wilson, 
Joe Manganiello, 
Jack McBrayer
"
2012.0,"['Adventure', 'Biography', 'Drama']",7.2,47166.0,118.0,1.52,Kon-Tiki,"
Legendary explorer Thor Heyerdahl's epic 4,300-mile crossing of the Pacific on a balsawood raft in 1947, in an effort to prove that it was possible for South Americans to settle in Polynesia in pre-Columbian times.","
    Directors:
Joachim Rønning, 
Espen Sandberg
| 
    Stars:
Pål Sverre Hagen, 
Anders Baasmo Christiansen, 
Gustaf Skarsgård, 
Odd-Magnus Williamson
"
2016.0,"['Drama', 'Fantasy', 'Horror']",6.9,25632.0,84.0,0.03,Under the Shadow,"
As a mother and daughter struggle to cope with the terrors of the post-revolution, war-torn Tehran of the 1980s, a mysterious evil begins to haunt their home.","
    Director:
Babak Anvari
| 
    Stars:
Narges Rashidi, 
Avin Manshadi, 
Bobby Naderi, 
Arash Marandi
"
1966.0,"['Biography', 'Drama', 'History']",7.7,32729.0,120.0,28.35,A Man for All Seasons,"
The story of Sir Thomas More, who stood up to King Henry VIII when the King rejected the Roman Catholic Church to obtain a divorce and remarry.","
    Director:
Fred Zinnemann
| 
    Stars:
Paul Scofield, 
Wendy Hiller, 
Robert Shaw, 
Leo McKern
"
2014.0,"['Biography', 'Drama', 'Sport']",7.0,44546.0,124.0,36.45,Million Dollar Arm,"
A sports agent stages an unconventional recruitment strategy to get talented Indian cricket players to play Major League Baseball.","
    Director:
Craig Gillespie
| 
    Stars:
Jon Hamm, 
Aasif Mandvi, 
Alan Arkin, 
Suraj Sharma
"
2017.0,"['Documentary', 'Biography', 'Sport']",8.1,16824.0,100.0,1.08,The Dawn Wall,"
In an unbelievable story of perseverance, free climber Tommy Caldwell and climbing partner Kevin Jorgeson attempt to scale the impossible 3000ft Dawn Wall of El Capitan.","
    Directors:
Josh Lowell, 
Peter Mortimer
| 
    Stars:
John Branch, 
Tommy Caldwell, 
Kevin Jorgeson
"
2014.0,"['Action', 'Adventure']",5.4,31914.0,90.0,0.02,Big Game,"
A young teenager camping in the woods helps rescue the President of the United States when Air Force One is shot down near his campsite.","
    Director:
Jalmari Helander
| 
    Stars:
Samuel L. Jackson, 
Onni Tommila, 
Ray Stevenson, 
Victor Garber
"
2017.0,['Drama'],6.5,13939.0,113.0,1.33,The Bookshop,"
England 1959. In a small East Anglian town, Florence Green decides, against polite but ruthless local opposition, to open a bookshop.","
    Director:
Isabel Coixet
| 
    Stars:
Emily Mortimer, 
Bill Nighy, 
Hunter Tremayne, 
Honor Kneafsey
"
2002.0,"['Crime', 'Thriller']",5.3,25639.0,96.0,0.08,D-Tox,"
A lead detective being stalked by a serial killer is asked to check into a clinic treating law enforcement officials who can't face their jobs.","
    Director:
Jim Gillespie
| 
    Stars:
Sylvester Stallone, 
Charles S. Dutton, 
Polly Walker, 
Kris Kristofferson
"
2016.0,"['Biography', 'Drama', 'History']",6.9,15365.0,111.0,3.9,A United Kingdom,"
The story of King Seretse Khama of Botswana and how his loving but controversial marriage to a British white woman, Ruth Williams, put his kingdom into political and diplomatic turmoil.","
    Director:
Amma Asante
| 
    Stars:
David Oyelowo, 
Rosamund Pike, 
Tom Felton, 
Jack Davenport
"
2007.0,"['Drama', 'Romance']",6.7,10813.0,85.0,0.08,Naissance des pieuvres,"
After meeting at a local pool over their summer break, a love triangle forms between three adolescent girls, which proves difficult to sustain as they each desire the love of another.","
    Director:
Céline Sciamma
| 
    Stars:
Pauline Acquart, 
Louise Blachère, 
Adèle Haenel, 
Warren Jacquin
"
2016.0,"['Action', 'Adventure', 'Comedy']",5.7,19872.0,107.0,0.0,Jue di tao wang,"
A detective from Hong Kong teams up with an American gambler to battle against a notorious Chinese criminal.","
    Director:
Renny Harlin
| 
    Stars:
Jackie Chan, 
Johnny Knoxville, 
Bingbing Fan, 
Eric Tsang
"
2018.0,"['Action', 'Adventure', 'Crime']",5.1,19776.0,103.0,6.12,The Hurricane Heist,"
Thieves attempt a massive heist against the U.S. Treasury as a Category 5 hurricane approaches one of its Mint facilities.","
    Director:
Rob Cohen
| 
    Stars:
Toby Kebbell, 
Maggie Grace, 
Ryan Kwanten, 
Ralph Ineson
"
2015.0,"['Comedy', 'Fantasy']",6.4,68503.0,101.0,43.04,The Night Before,"
On Christmas Eve, three lifelong friends spend the night in New York City looking for the Holy Grail of Christmas parties.","
    Director:
Jonathan Levine
| 
    Stars:
Joseph Gordon-Levitt, 
Seth Rogen, 
Jillian Bell, 
Lizzy Caplan
"
2014.0,"['Comedy', 'Drama', 'Romance']",6.4,42740.0,99.0,0.44,Laggies,"
In the throes of a quarter-life crisis, Megan panics when her boyfriend proposes, then, taking an opportunity to escape for a week, hides out in the home of her new friend, 16-year-old Annika, who lives with her world-weary single dad.","
    Director:
Lynn Shelton
| 
    Stars:
Keira Knightley, 
Chloë Grace Moretz, 
Sam Rockwell, 
Mark Webber
"
2017.0,"['Biography', 'Drama', 'History']",6.4,12491.0,103.0,0.77,Mark Felt: The Man Who Brought Down the White House,"
The story of Mark Felt, who under the name ""Deep Throat"" helped journalists Bob Woodward and Carl Bernstein uncover the Watergate scandal in 1972.","
    Director:
Peter Landesman
| 
    Stars:
Liam Neeson, 
Diane Lane, 
Marton Csokas, 
Tony Goldwyn
"
2011.0,"['Action', 'Drama', 'War']",6.4,18275.0,109.0,0.01,Forces spéciales,"
A French journalist in Afghanistan is kidnapped by the Taliban.","
    Director:
Stéphane Rybojad
| 
    Stars:
Diane Kruger, 
Djimon Hounsou, 
Benoît Magimel, 
Denis Ménochet
"
1990.0,"['Action', 'Crime', 'Mystery']",5.7,17926.0,89.0,16.85,Death Warrant,"
In a violent and corrupt prison, decorated cop Louis Burke must infiltrate the jail to find answers to a number of inside murders. What he finds is a struggle of life and death tied in to his own past.","
    Director:
Deran Sarafian
| 
    Stars:
Jean-Claude Van Damme, 
Robert Guillaume, 
Cynthia Gibb, 
George Dickerson
"
2009.0,"['Crime', 'Drama', 'Mystery']",5.9,12570.0,106.0,0.03,Beyond a Reasonable Doubt,"
Remake of the 1956 film noir film ""Beyond a Reasonable Doubt"" in which a writer's plan to expose a corrupt district attorney takes an unexpected turn.","
    Director:
Peter Hyams
| 
    Stars:
Jesse Metcalfe, 
Amber Tamblyn, 
Michael Douglas, 
Joel David Moore
"
2010.0,"['Action', 'Fantasy', 'Western']",6.3,25758.0,100.0,5.66,The Warrior's Way,"
A warrior-assassin is forced to hide in a small town in the American Badlands after refusing a mission.","
    Director:
Sngmoo Lee
| 
    Stars:
Jang Dong-Gun, 
Kate Bosworth, 
Geoffrey Rush, 
Danny Huston
"
2016.0,"['Crime', 'Drama']",5.6,8572.0,91.0,0.03,King Cobra,"
Veteran gay pornography producer Stephen battles two rival producers over the rights to his underage porn star creation, Brent Corrigan, with deadly results.","
    Director:
Justin Kelly
| 
    Stars:
Garrett Clayton, 
Christian Slater, 
Molly Ringwald, 
James Kelley
"
2018.0,"['Animation', 'Adventure', 'Drama']",7.0,13651.0,98.0,0.81,Mirai no Mirai,"
A young boy encounters a magical garden which enables him to travel through time and meet his relatives from different eras, with guidance by his younger sister from the future.","
    Director:
Mamoru Hosoda
| 
    Stars:
Rebecca Hall, 
Daniel Dae Kim, 
John Cho, 
Crispin Freeman
"
2018.0,"['Action', 'Drama', 'Thriller']",6.2,10622.0,106.0,0.01,Skjelvet,"
In 1904 an earthquake of magnitude 5.4 on the Richter scale shook Oslo, with an epicenter in the ""Oslo Graben"" which runs under the Norwegian capital. There are now signs that indicate that we can expect a major future earthquake in Oslo.","
    Director:
John Andreas Andersen
| 
    Stars:
Kristoffer Joner, 
Ane Dahl Torp, 
Edith Haagenrud-Sande, 
Kathrine Thorborg Johansen
"
2013.0,"['Comedy', 'Drama', 'Romance']",6.1,56754.0,90.0,0.34,Drinking Buddies,"
Luke and Kate are coworkers at a brewery who spend their nights drinking and flirting heavily. One weekend away together with their significant others proves who really belongs together and who doesn't.","
    Director:
Joe Swanberg
| 
    Stars:
Olivia Wilde, 
Jake Johnson, 
Anna Kendrick, 
Ron Livingston
"
2020.0,"['Action', 'Comedy', 'Drama']",7.3,10091.0,163.0,4.7,Ala Vaikunthapurramuloo,"
Fate plays a vital role in connecting the life of Bantu, a son who seeks validation from his cold-hearted father with the life of Raj, whose millionaire father wishes that he was more assertive.","
    Director:
Trivikram Srinivas
| 
    Stars:
Allu Arjun, 
Pooja Hegde, 
Tabu, 
Jayaram
"
2016.0,"['Drama', 'Romance']",7.3,15777.0,80.0,0.01,Blue Jay,"
Meeting by chance when they return to their tiny California hometown, two former high-school sweethearts reflect on their shared past.","
    Director:
Alex Lehmann
| 
    Stars:
Mark Duplass, 
Sarah Paulson, 
Clu Gulager, 
James Andrews
"
1994.0,"['Action', 'Comedy']",7.6,44060.0,102.0,11.55,Jui kuen II,"
A young martial artist is caught between respecting his pacifist father's wishes or stopping a group of disrespectful foreigners from stealing precious artifacts.","
    Directors:
Chia-Liang Liu, 
Jackie Chan
| 
    Stars:
Jackie Chan, 
Ho-Sung Pak, 
Lung Ti, 
Anita Mui
"
2007.0,"['Action', 'Adventure', 'War']",5.4,34726.0,101.0,5.93,The Last Legion,"
As the Roman empire crumbles, young Romulus Augustus flees the city and embarks on a perilous voyage to Britain to track down a legion of supporters.","
    Director:
Doug Lefler
| 
    Stars:
Colin Firth, 
Ben Kingsley, 
Aishwarya Rai Bachchan, 
Peter Mullan
"
1994.0,"['Animation', 'Family', 'Fantasy']",6.4,16055.0,86.0,11.37,Thumbelina,"
This retelling of the Hans Christian Andersen classic fairy tale has the digit-sized heroine evading the clutches of various toads, moles, and beetles before she can proceed with her courtship with her dream lover, Prince Cornelius.","
    Directors:
Don Bluth, 
Gary Goldman
| 
    Stars:
Jodi Benson, 
Gary Imhoff, 
Gino Conforti, 
Barbara Cook
"
2016.0,"['Comedy', 'Drama']",6.8,10487.0,97.0,0.09,Other People,"
A struggling comedy writer, fresh off a breakup and in the midst of the worst year of his life, returns to Sacramento to care for his dying mother.","
    Director:
Chris Kelly
| 
    Stars:
Jesse Plemons, 
Molly Shannon, 
Bradley Whitford, 
Maude Apatow
"
2012.0,"['Comedy', 'Drama', 'Romance']",6.6,30382.0,92.0,3.09,Celeste & Jesse Forever,"
A divorcing couple tries to maintain their friendship while they both pursue other people.","
    Director:
Lee Toland Krieger
| 
    Stars:
Rashida Jones, 
Andy Samberg, 
Elijah Wood, 
Emma Roberts
"
2005.0,"['Adventure', 'Comedy', 'Drama']",5.2,16506.0,102.0,49.77,Racing Stripes,"
An abandoned zebra grows up believing he is a racehorse, and, with the help of his barnyard friends and a teenage girl, sets out to achieve his dream of racing with thoroughbreds.","
    Director:
Frederik Du Chau
| 
    Stars:
Frankie Muniz, 
David Spade, 
Snoop Dogg, 
Bruce Greenwood
"
2016.0,"['Animation', 'Comedy', 'Family']",6.1,8256.0,92.0,19.99,Middle School: The Worst Years of My Life,"
After his principal (Andy Daly) destroys his sketchbook, Rafe (Griffin Gluck) and his best friend Leo (Thomas Barbusca) decide to ""destroy his book"" and break every rule in the school's Code of Conduct.","
    Director:
Steve Carr
| 
    Stars:
Griffin Gluck, 
Lauren Graham, 
Alexa Nisenson, 
Andrew Daly
"
2012.0,"['Comedy', 'Drama']",7.1,42162.0,114.0,12.41,People Like Us,"
While settling his recently deceased father's estate, a salesman discovers he has a sister whom he never knew about, leading both siblings to re-examine their perceptions about family and life choices.","
    Director:
Alex Kurtzman
| 
    Stars:
Chris Pine, 
Elizabeth Banks, 
Michelle Pfeiffer, 
Olivia Wilde
"
2015.0,"['Action', 'Comedy', 'Drama']",5.1,32707.0,158.0,4.83,Dilwale,"
The siblings of two estranged lovers fall for each other, unaware of the violent past that drove them apart.","
    Director:
Rohit Shetty
| 
    Stars:
Shah Rukh Khan, 
Kajol, 
Varun Dhawan, 
Kriti Sanon
"
2012.0,"['Comedy', 'Horror']",4.7,18559.0,129.0,0.02,The ABCs of Death,"
A 26-chapter anthology that showcases death in all its vicious wonder and brutal beauty.","
    Directors:
Kaare Andrews, 
Angela Bettis, 
Hélène Cattet, 
Ernesto Díaz Espinoza, 
Jason Eisener, 
Bruno Forzani, 
Adrian Garcia Bogliano, 
Xavier Gens, 
Jorge Michel Grau, 
Lee Hardcastle, 
Noboru Iguchi, 
Thomas Cappelen Malling, 
Anders Morgenthaler, 
Yoshihiro Nishimura, 
Banjong Pisanthanakun, 
Simon Rumley, 
Marcel Sarmiento, 
Jon Schnepp, 
Srdjan Spasojevic, 
Timo Tjahjanto, 
Andrew Traucki, 
Nacho Vigalondo, 
Jake West, 
Ti West, 
Ben Wheatley, 
Adam Wingard, 
Yudai Yamaguchi
| 
    Stars:
Ingrid Bolsø Berdal, 
Iván González, 
Kyra Zagorsky, 
Lucy Clements
"
2017.0,"['Animation', 'Drama', 'Family']",7.7,22504.0,94.0,0.31,The Breadwinner,"
In 2001, Afghanistan is under the control of the Taliban. When her father is captured, a determined young girl disguises herself as a boy in order to provide for her family.","
    Director:
Nora Twomey
| 
    Stars:
Saara Chaudry, 
Soma Chhaya, 
Noorin Gulamgaus, 
Laara Sadiq
"
2018.0,['Thriller'],5.8,8263.0,120.0,43.55,Acrimony,"
A faithful wife, tired of standing by her devious husband, is enraged when it becomes clear she has been betrayed.","
    Director:
Tyler Perry
| 
    Stars:
Taraji P. Henson, 
Lyriq Bent, 
Crystle Stewart, 
Jazmyn Simon
"
2016.0,"['Biography', 'Drama', 'History']",6.5,6303.0,98.0,2.47,LBJ,"
Lyndon B. Johnson aligns himself with John F. Kennedy, rises to the Presidency, and deals with the civil rights struggles of the 1960s.","
    Director:
Rob Reiner
| 
    Stars:
Woody Harrelson, 
Michael Stahl-David, 
Richard Jenkins, 
Jennifer Jason Leigh
"
2014.0,"['Action', 'Crime', 'Drama']",5.2,16620.0,108.0,0.05,The Bag Man,"
A criminal bides his time at a seedy motel, waiting for his boss after killing several men and making away with a mystery bag.","
    Director:
David Grovic
| 
    Stars:
John Cusack, 
Rebecca Da Costa, 
Robert De Niro, 
Crispin Glover
"
2017.0,"['Biography', 'Drama', 'History']",6.7,7296.0,106.0,1.11,Viceroy's House,"
The final Viceroy of India, Louis Francis Albert Victor Nicholas Mountbatten, 1st Earl Mountbatten of Burma (Hugh Bonneville), is tasked with overseeing the transition of British India to independence, but meets with conflict as different sides clash in the face of monumental change.","
    Director:
Gurinder Chadha
| 
    Stars:
Hugh Bonneville, 
Gillian Anderson, 
Manish Dayal, 
Huma Qureshi
"
